Lieferrichtung: Bezug
Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2024-09-08T13:45:00.000+02:00;1875,632;;VAL;;;;;;
2024-09-08T14:00:00.000+02:00;1875,633;0,001;VAL;;;;;;
2024-09-08T14:15:00.000+02:00;1875,635;0,002;VAL;;;;;;
2024-09-08T14:30:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T14:45:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T15:00:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T15:15:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T15:30:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T15:45:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T16:00:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T16:15:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T16:30:00.000+02:00;1875,635;;VAL;;;;;;
2024-09-08T16:45:00.000+02:00;1875,646;0,011;VAL;;;;;;
2024-09-08T17:00:00.000+02:00;1875,648;0,002;VAL;;;;;;
2024-09-08T17:15:00.000+02:00;1875,648;;VAL;;;;;;
2024-09-08T17:30:00.000+02:00;1875,658;0,01;VAL;;;;;;
2024-09-08T17:45:00.000+02:00;1875,669;0,011;VAL;;;;;;
2024-09-08T18:00:00.000+02:00;1875,672;0,003;VAL;;;;;;
2024-09-08T18:15:00.000+02:00;1875,677;0,005;VAL;;;;;;
2024-09-08T18:30:00.000+02:00;1875,697;0,02;VAL;;;;;;
2024-09-08T18:45:00.000+02:00;1875,706;0,009;VAL;;;;;;
2024-09-08T19:00:00.000+02:00;1875,712;0,006;VAL;;;;;;
2024-09-08T19:15:00.000+02:00;1875,726;0,014;VAL;;;;;;
2024-09-08T19:30:00.000+02:00;1875,743;0,017;VAL;;;;;;
2024-09-08T19:45:00.000+02:00;1875,749;0,006;VAL;;;;;;
2024-09-08T20:00:00.000+02:00;1875,755;0,006;VAL;;;;;;
2024-09-08T20:15:00.000+02:00;1875,775;0,02;VAL;;;;;;
2024-09-08T20:30:00.000+02:00;1875,786;0,011;VAL;;;;;;
2024-09-08T20:45:00.000+02:00;1875,792;0,006;VAL;;;;;;
2024-09-08T21:00:00.000+02:00;1875,805;0,013;VAL;;;;;;
2024-09-08T21:15:00.000+02:00;1875,824;0,019;VAL;;;;;;
2024-09-08T21:30:00.000+02:00;1875,83;0,006;VAL;;;;;;
2024-09-08T21:45:00.000+02:00;1875,837;0,007;VAL;;;;;;
2024-09-08T22:00:00.000+02:00;1875,855;0,018;VAL;;;;;;
2024-09-08T22:15:00.000+02:00;1875,868;0,013;VAL;;;;;;
2024-09-08T22:30:00.000+02:00;1875,874;0,006;VAL;;;;;;
2024-09-08T22:45:00.000+02:00;1875,883;0,009;VAL;;;;;;
2024-09-08T23:00:00.000+02:00;1875,904;0,021;VAL;;;;;;
2024-09-08T23:15:00.000+02:00;1875,911;0,007;VAL;;;;;;
2024-09-08T23:30:00.000+02:00;1875,917;0,006;VAL;;;;;;
2024-09-08T23:45:00.000+02:00;1875,933;0,016;VAL;;;;;;
2024-09-09T00:00:00.000+02:00;1875,948;0,015;VAL;;;;;;
2024-09-09T00:15:00.000+02:00;1875,955;0,007;VAL;;;;;;
2024-09-09T00:30:00.000+02:00;1875,962;0,007;VAL;;;;;;
2024-09-09T00:45:00.000+02:00;1875,983;0,021;VAL;;;;;;
2024-09-09T01:00:00.000+02:00;1875,992;0,009;VAL;;;;;;
2024-09-09T01:15:00.000+02:00;1875,998;0,006;VAL;;;;;;
2024-09-09T01:30:00.000+02:00;1876,012;0,014;VAL;;;;;;
2024-09-09T01:45:00.000+02:00;1876,03;0,018;VAL;;;;;;
2024-09-09T02:00:00.000+02:00;1876,036;0,006;VAL;;;;;;
2024-09-09T02:15:00.000+02:00;1876,042;0,006;VAL;;;;;;
2024-09-09T02:30:00.000+02:00;1876,061;0,019;VAL;;;;;;
2024-09-09T02:45:00.000+02:00;1876,073;0,012;VAL;;;;;;
2024-09-09T03:00:00.000+02:00;1876,079;0,006;VAL;;;;;;
2024-09-09T03:15:00.000+02:00;1876,09;0,011;VAL;;;;;;
2024-09-09T03:30:00.000+02:00;1876,111;0,021;VAL;;;;;;
2024-09-09T03:45:00.000+02:00;1876,117;0,006;VAL;;;;;;
2024-09-09T04:00:00.000+02:00;1876,123;0,006;VAL;;;;;;
2024-09-09T04:15:00.000+02:00;1876,141;0,018;VAL;;;;;;
2024-09-09T04:30:00.000+02:00;1876,155;0,014;VAL;;;;;;
2024-09-09T04:45:00.000+02:00;1876,161;0,006;VAL;;;;;;
2024-09-09T05:00:00.000+02:00;1876,17;0,009;VAL;;;;;;
2024-09-09T05:15:00.000+02:00;1876,19;0,02;VAL;;;;;;
2024-09-09T05:30:00.000+02:00;1876,198;0,008;VAL;;;;;;
2024-09-09T05:45:00.000+02:00;1876,204;0,006;VAL;;;;;;
2024-09-09T06:00:00.000+02:00;1876,219;0,015;VAL;;;;;;
2024-09-09T06:15:00.000+02:00;1876,235;0,016;VAL;;;;;;
2024-09-09T06:30:00.000+02:00;1876,241;0,006;VAL;;;;;;
2024-09-09T06:45:00.000+02:00;1876,248;0,007;VAL;;;;;;
2024-09-09T07:00:00.000+02:00;1876,269;0,021;VAL;;;;;;
2024-09-09T07:15:00.000+02:00;1876,278;0,009;VAL;;;;;;
2024-09-09T07:30:00.000+02:00;1876,284;0,006;VAL;;;;;;
2024-09-09T07:45:00.000+02:00;1876,298;0,014;VAL;;;;;;
2024-09-09T08:00:00.000+02:00;1876,315;0,017;VAL;;;;;;
2024-09-09T08:15:00.000+02:00;1876,321;0,006;VAL;;;;;;
2024-09-09T08:30:00.000+02:00;1876,326;0,005;VAL;;;;;;
2024-09-09T08:45:00.000+02:00;1876,345;0,019;VAL;;;;;;
2024-09-09T09:00:00.000+02:00;1876,355;0,01;VAL;;;;;;
2024-09-09T09:15:00.000+02:00;1876,36;0,005;VAL;;;;;;
2024-09-09T09:30:00.000+02:00;1876,372;0,012;VAL;;;;;;
2024-09-09T09:45:00.000+02:00;1876,389;0,017;VAL;;;;;;
2024-09-09T10:00:00.000+02:00;1876,393;0,004;VAL;;;;;;
2024-09-09T10:15:00.000+02:00;1876,414;0,021;VAL;;;;;;
2024-09-09T10:30:00.000+02:00;1876,444;0,03;VAL;;;;;;
2024-09-09T10:45:00.000+02:00;1876,464;0,02;VAL;;;;;;
2024-09-09T11:00:00.000+02:00;1876,472;0,008;VAL;;;;;;
2024-09-09T11:15:00.000+02:00;1876,484;0,012;VAL;;;;;;
2024-09-09T11:30:00.000+02:00;1876,534;0,05;VAL;;;;;;
2024-09-09T11:45:00.000+02:00;1876,557;0,023;VAL;;;;;;
2024-09-09T12:00:00.000+02:00;1876,585;0,028;VAL;;;;;;
2024-09-09T12:15:00.000+02:00;1876,634;0,049;VAL;;;;;;
2024-09-09T12:30:00.000+02:00;1876,669;0,035;VAL;;;;;;
2024-09-09T12:45:00.000+02:00;1876,701;0,032;VAL;;;;;;
2024-09-09T13:00:00.000+02:00;1876,747;0,046;VAL;;;;;;
2024-09-09T13:15:00.000+02:00;1876,776;0,029;VAL;;;;;;
2024-09-09T13:30:00.000+02:00;1876,79;0,014;VAL;;;;;;
2024-09-09T13:45:00.000+02:00;1876,821;0,031;VAL;;;;;;
2024-09-09T14:00:00.000+02:00;1876,857;0,036;VAL;;;;;;
2024-09-09T14:15:00.000+02:00;1876,977;0,12;VAL;;;;;;
2024-09-09T14:30:00.000+02:00;1877,008;0,031;VAL;;;;;;
2024-09-09T14:45:00.000+02:00;1877,053;0,045;VAL;;;;;;
2024-09-09T15:00:00.000+02:00;1877,089;0,036;VAL;;;;;;
2024-09-09T15:15:00.000+02:00;1877,122;0,033;VAL;;;;;;
2024-09-09T15:30:00.000+02:00;1877,156;0,034;VAL;;;;;;
2024-09-09T15:45:00.000+02:00;1877,195;0,039;VAL;;;;;;
2024-09-09T16:00:00.000+02:00;1877,223;0,028;VAL;;;;;;
2024-09-09T16:15:00.000+02:00;1877,25;0,027;VAL;;;;;;
2024-09-09T16:30:00.000+02:00;1877,278;0,028;VAL;;;;;;
2024-09-09T16:45:00.000+02:00;1877,301;0,023;VAL;;;;;;
2024-09-09T17:00:00.000+02:00;1877,319;0,018;VAL;;;;;;
2024-09-09T17:15:00.000+02:00;1877,608;0,289;VAL;;;;;;
2024-09-09T17:30:00.000+02:00;1877,745;0,137;VAL;;;;;;
2024-09-09T17:45:00.000+02:00;1877,847;0,102;VAL;;;;;;
2024-09-09T18:00:00.000+02:00;1877,869;0,022;VAL;;;;;;
2024-09-09T18:15:00.000+02:00;1877,895;0,026;VAL;;;;;;
2024-09-09T18:30:00.000+02:00;1877,928;0,033;VAL;;;;;;
2024-09-09T18:45:00.000+02:00;1877,939;0,011;VAL;;;;;;
2024-09-09T19:00:00.000+02:00;1877,947;0,008;VAL;;;;;;
2024-09-09T19:15:00.000+02:00;1877,968;0,021;VAL;;;;;;
2024-09-09T19:30:00.000+02:00;1877,981;0,013;VAL;;;;;;
2024-09-09T19:45:00.000+02:00;1877,991;0,01;VAL;;;;;;
2024-09-09T20:00:00.000+02:00;1878,01;0,019;VAL;;;;;;
2024-09-09T20:15:00.000+02:00;1878,025;0,015;VAL;;;;;;
2024-09-09T20:30:00.000+02:00;1878,034;0,009;VAL;;;;;;
2024-09-09T20:45:00.000+02:00;1878,049;0,015;VAL;;;;;;
2024-09-09T21:00:00.000+02:00;1878,074;0,025;VAL;;;;;;
2024-09-09T21:15:00.000+02:00;1878,238;0,164;VAL;;;;;;
2024-09-09T21:30:00.000+02:00;1878,423;0,185;VAL;;;;;;
2024-09-09T21:45:00.000+02:00;1878,501;0,078;VAL;;;;;;
2024-09-09T22:00:00.000+02:00;1878,516;0,015;VAL;;;;;;
2024-09-09T22:15:00.000+02:00;1878,531;0,015;VAL;;;;;;
2024-09-09T22:30:00.000+02:00;1878,563;0,032;VAL;;;;;;
2024-09-09T22:45:00.000+02:00;1878,58;0,017;VAL;;;;;;
2024-09-09T23:00:00.000+02:00;1878,591;0,011;VAL;;;;;;
2024-09-09T23:15:00.000+02:00;1878,614;0,023;VAL;;;;;;
2024-09-09T23:30:00.000+02:00;1878,655;0,041;VAL;;;;;;
2024-09-09T23:45:00.000+02:00;1878,685;0,03;VAL;;;;;;
2024-09-10T00:00:00.000+02:00;1878,713;0,028;VAL;;;;;;
2024-09-10T00:15:00.000+02:00;1878,75;0,037;VAL;;;;;;
2024-09-10T00:30:00.000+02:00;1878,763;0,013;VAL;;;;;;
2024-09-10T00:45:00.000+02:00;1878,772;0,009;VAL;;;;;;
2024-09-10T01:00:00.000+02:00;1878,791;0,019;VAL;;;;;;
2024-09-10T01:15:00.000+02:00;1878,805;0,014;VAL;;;;;;
2024-09-10T01:30:00.000+02:00;1878,814;0,009;VAL;;;;;;
2024-09-10T01:45:00.000+02:00;1878,827;0,013;VAL;;;;;;
2024-09-10T02:00:00.000+02:00;1878,846;0,019;VAL;;;;;;
2024-09-10T02:15:00.000+02:00;1878,855;0,009;VAL;;;;;;
2024-09-10T02:30:00.000+02:00;1878,864;0,009;VAL;;;;;;
2024-09-10T02:45:00.000+02:00;1878,886;0,022;VAL;;;;;;
2024-09-10T03:00:00.000+02:00;1878,897;0,011;VAL;;;;;;
2024-09-10T03:15:00.000+02:00;1878,906;0,009;VAL;;;;;;
2024-09-10T03:30:00.000+02:00;1878,922;0,016;VAL;;;;;;
2024-09-10T03:45:00.000+02:00;1878,94;0,018;VAL;;;;;;
2024-09-10T04:00:00.000+02:00;1878,949;0,009;VAL;;;;;;
2024-09-10T04:15:00.000+02:00;1878,958;0,009;VAL;;;;;;
2024-09-10T04:30:00.000+02:00;1878,98;0,022;VAL;;;;;;
2024-09-10T04:45:00.000+02:00;1878,995;0,015;VAL;;;;;;
2024-09-10T05:00:00.000+02:00;1879,01;0,015;VAL;;;;;;
2024-09-10T05:15:00.000+02:00;1879,028;0,018;VAL;;;;;;
2024-09-10T05:30:00.000+02:00;1879,049;0,021;VAL;;;;;;
2024-09-10T05:45:00.000+02:00;1879,06;0,011;VAL;;;;;;
2024-09-10T06:00:00.000+02:00;1879,068;0,008;VAL;;;;;;
2024-09-10T06:15:00.000+02:00;1879,089;0,021;VAL;;;;;;
2024-09-10T06:30:00.000+02:00;1879,101;0,012;VAL;;;;;;
2024-09-10T06:45:00.000+02:00;1879,109;0,008;VAL;;;;;;
2024-09-10T07:00:00.000+02:00;1879,12;0,011;VAL;;;;;;
2024-09-10T07:15:00.000+02:00;1879,14;0,02;VAL;;;;;;
2024-09-10T07:30:00.000+02:00;1879,148;0,008;VAL;;;;;;
2024-09-10T07:45:00.000+02:00;1879,154;0,006;VAL;;;;;;
2024-09-10T08:00:00.000+02:00;1879,184;0,03;VAL;;;;;;
2024-09-10T08:15:00.000+02:00;1879,223;0,039;VAL;;;;;;
2024-09-10T08:30:00.000+02:00;1879,255;0,032;VAL;;;;;;
2024-09-10T08:45:00.000+02:00;1879,286;0,031;VAL;;;;;;
2024-09-10T09:00:00.000+02:00;1879,319;0,033;VAL;;;;;;
2024-09-10T09:15:00.000+02:00;1879,342;0,023;VAL;;;;;;
2024-09-10T09:30:00.000+02:00;1879,363;0,021;VAL;;;;;;
2024-09-10T09:45:00.000+02:00;1879,392;0,029;VAL;;;;;;
2024-09-10T10:00:00.000+02:00;1879,432;0,04;VAL;;;;;;
2024-09-10T10:15:00.000+02:00;1879,461;0,029;VAL;;;;;;
2024-09-10T10:30:00.000+02:00;1879,479;0,018;VAL;;;;;;
2024-09-10T10:45:00.000+02:00;1879,492;0,013;VAL;;;;;;
2024-09-10T11:00:00.000+02:00;1879,498;0,006;VAL;;;;;;
2024-09-10T11:15:00.000+02:00;1879,508;0,01;VAL;;;;;;
2024-09-10T11:30:00.000+02:00;1879,524;0,016;VAL;;;;;;
2024-09-10T11:45:00.000+02:00;1879,679;0,155;VAL;;;;;;
2024-09-10T12:00:00.000+02:00;1880,233;0,554;VAL;;;;;;
2024-09-10T12:15:00.000+02:00;1880,556;0,323;VAL;;;;;;
2024-09-10T12:30:00.000+02:00;1880,561;0,005;VAL;;;;;;
2024-09-10T12:45:00.000+02:00;1880,578;0,017;VAL;;;;;;
2024-09-10T13:00:00.000+02:00;1880,591;0,013;VAL;;;;;;
2024-09-10T13:15:00.000+02:00;1881;0,109;VAL;;;;;;
2024-09-10T13:30:00.000+02:00;1881,126;0,426;VAL;;;;;;
2024-09-10T13:45:00.000+02:00;1881,574;0,448;VAL;;;;;;
2024-09-10T14:00:00.000+02:00;1881,651;0,077;VAL;;;;;;
2024-09-10T14:15:00.000+02:00;1881,716;0,065;VAL;;;;;;
2024-09-10T14:30:00.000+02:00;1881,787;0,071;VAL;;;;;;
2024-09-10T14:45:00.000+02:00;1881,835;0,048;VAL;;;;;;
2024-09-10T15:00:00.000+02:00;1881,887;0,052;VAL;;;;;;
2024-09-10T15:15:00.000+02:00;1881,955;0,068;VAL;;;;;;
2024-09-10T15:30:00.000+02:00;1882,002;0,047;VAL;;;;;;
2024-09-10T15:45:00.000+02:00;1882,077;0,075;VAL;;;;;;
2024-09-10T16:00:00.000+02:00;1882,133;0,056;VAL;;;;;;
2024-09-10T16:15:00.000+02:00;1882,156;0,023;VAL;;;;;;
2024-09-10T16:30:00.000+02:00;1882,156;;VAL;;;;;;
2024-09-10T16:45:00.000+02:00;1882,168;0,012;VAL;;;;;;
2024-09-10T17:00:00.000+02:00;1882,21;0,042;VAL;;;;;;
2024-09-10T17:15:00.000+02:00;1882,241;0,031;VAL;;;;;;
2024-09-10T17:30:00.000+02:00;1882,271;0,03;VAL;;;;;;
2024-09-10T17:45:00.000+02:00;1882,324;0,053;VAL;;;;;;
2024-09-10T18:00:00.000+02:00;1882,354;0,03;VAL;;;;;;
2024-09-10T18:15:00.000+02:00;1882,371;0,017;VAL;;;;;;
2024-09-10T18:30:00.000+02:00;1882,418;0,047;VAL;;;;;;
2024-09-10T18:45:00.000+02:00;1882,43;0,012;VAL;;;;;;
2024-09-10T19:00:00.000+02:00;1882,435;0,005;VAL;;;;;;
2024-09-10T19:15:00.000+02:00;1882,455;0,02;VAL;;;;;;
2024-09-10T19:30:00.000+02:00;1882,464;0,009;VAL;;;;;;
2024-09-10T19:45:00.000+02:00;1882,471;0,007;VAL;;;;;;
2024-09-10T20:00:00.000+02:00;1882,488;0,017;VAL;;;;;;
2024-09-10T20:15:00.000+02:00;1882,513;0,025;VAL;;;;;;
2024-09-10T20:30:00.000+02:00;1882,544;0,031;VAL;;;;;;
2024-09-10T20:45:00.000+02:00;1882,925;0,381;VAL;;;;;;
2024-09-10T21:00:00.000+02:00;1882,991;0,066;VAL;;;;;;
2024-09-10T21:15:00.000+02:00;1883,031;0,04;VAL;;;;;;
2024-09-10T21:30:00.000+02:00;1883,08;0,049;VAL;;;;;;
2024-09-10T21:45:00.000+02:00;1883,118;0,038;VAL;;;;;;
2024-09-10T22:00:00.000+02:00;1883,131;0,013;VAL;;;;;;
2024-09-10T22:15:00.000+02:00;1883,148;0,017;VAL;;;;;;
2024-09-10T22:30:00.000+02:00;1883,177;0,029;VAL;;;;;;
2024-09-10T22:45:00.000+02:00;1883,193;0,016;VAL;;;;;;
2024-09-10T23:00:00.000+02:00;1883;0,007;VAL;;;;;;
2024-09-10T23:15:00.000+02:00;1883,214;0,014;VAL;;;;;;
2024-09-10T23:30:00.000+02:00;1883,234;0,02;VAL;;;;;;
2024-09-10T23:45:00.000+02:00;1883,241;0,007;VAL;;;;;;
2024-09-11T00:00:00.000+02:00;1883,247;0,006;VAL;;;;;;
2024-09-11T00:15:00.000+02:00;1883,267;0,02;VAL;;;;;;
2024-09-11T00:30:00.000+02:00;1883,276;0,009;VAL;;;;;;
2024-09-11T00:45:00.000+02:00;1883,282;0,006;VAL;;;;;;
2024-09-11T01:00:00.000+02:00;1883,295;0,013;VAL;;;;;;
2024-09-11T01:15:00.000+02:00;1883,31;0,015;VAL;;;;;;
2024-09-11T01:30:00.000+02:00;1883,317;0,007;VAL;;;;;;
2024-09-11T01:45:00.000+02:00;1883,324;0,007;VAL;;;;;;
2024-09-11T02:00:00.000+02:00;1883,345;0,021;VAL;;;;;;
2024-09-11T02:15:00.000+02:00;1883,353;0,008;VAL;;;;;;
2024-09-11T02:30:00.000+02:00;1883,359;0,006;VAL;;;;;;
2024-09-11T02:45:00.000+02:00;1883,374;0,015;VAL;;;;;;
2024-09-11T03:00:00.000+02:00;1883,388;0,014;VAL;;;;;;
2024-09-11T03:15:00.000+02:00;1883,395;0,007;VAL;;;;;;
2024-09-11T03:30:00.000+02:00;1883,41;0,015;VAL;;;;;;
2024-09-11T03:45:00.000+02:00;1883,437;0,027;VAL;;;;;;
2024-09-11T04:00:00.000+02:00;1883,448;0,011;VAL;;;;;;
2024-09-11T04:15:00.000+02:00;1883,458;0,01;VAL;;;;;;
2024-09-11T04:30:00.000+02:00;1883,473;0,015;VAL;;;;;;
2024-09-11T04:45:00.000+02:00;1883,489;0,016;VAL;;;;;;
2024-09-11T05:00:00.000+02:00;1883,495;0,006;VAL;;;;;;
2024-09-11T05:15:00.000+02:00;1883,502;0,007;VAL;;;;;;
2024-09-11T05:30:00.000+02:00;1883,52;0,018;VAL;;;;;;
2024-09-11T05:45:00.000+02:00;1883,53;0,01;VAL;;;;;;
2024-09-11T06:00:00.000+02:00;1883,536;0,006;VAL;;;;;;
2024-09-11T06:15:00.000+02:00;1883,545;0,009;VAL;;;;;;
2024-09-11T06:30:00.000+02:00;1883,564;0,019;VAL;;;;;;
2024-09-11T06:45:00.000+02:00;1883,571;0,007;VAL;;;;;;
2024-09-11T07:00:00.000+02:00;1883,577;0,006;VAL;;;;;;
2024-09-11T07:15:00.000+02:00;1883,59;0,013;VAL;;;;;;
2024-09-11T07:30:00.000+02:00;1883,605;0,015;VAL;;;;;;
2024-09-11T07:45:00.000+02:00;1883,609;0,004;VAL;;;;;;
2024-09-11T08:00:00.000+02:00;1883,612;0,003;VAL;;;;;;
2024-09-11T08:15:00.000+02:00;1883,624;0,012;VAL;;;;;;
2024-09-11T08:30:00.000+02:00;1883,628;0,004;VAL;;;;;;
2024-09-11T08:45:00.000+02:00;1883,628;;VAL;;;;;;
2024-09-11T09:00:00.000+02:00;1883,628;;VAL;;;;;;
2024-09-11T09:15:00.000+02:00;1883,637;0,009;VAL;;;;;;
2024-09-11T09:30:00.000+02:00;1883,638;0,001;VAL;;;;;;
2024-09-11T09:45:00.000+02:00;1883,638;;VAL;;;;;;
2024-09-11T10:00:00.000+02:00;1883,641;0,003;VAL;;;;;;
2024-09-11T10:15:00.000+02:00;1883,651;0,01;VAL;;;;;;
2024-09-11T10:30:00.000+02:00;1883,651;;VAL;;;;;;
2024-09-11T10:45:00.000+02:00;1883,651;;VAL;;;;;;
2024-09-11T11:00:00.000+02:00;1883,656;0,005;VAL;;;;;;
2024-09-11T11:15:00.000+02:00;1883,663;0,007;VAL;;;;;;
2024-09-11T11:30:00.000+02:00;1883,663;;VAL;;;;;;
2024-09-11T11:45:00.000+02:00;1883,663;;VAL;;;;;;
2024-09-11T12:00:00.000+02:00;1883,669;0,006;VAL;;;;;;
2024-09-11T12:15:00.000+02:00;1883,673;0,004;VAL;;;;;;
2024-09-11T12:30:00.000+02:00;1883,673;;VAL;;;;;;
2024-09-11T12:45:00.000+02:00;1883,673;;VAL;;;;;;
2024-09-11T13:00:00.000+02:00;1883,678;0,005;VAL;;;;;;
2024-09-11T13:15:00.000+02:00;1883,678;;VAL;;;;;;
2024-09-11T13:30:00.000+02:00;1883,678;;VAL;;;;;;
2024-09-11T13:45:00.000+02:00;1883,678;;VAL;;;;;;
2024-09-11T14:00:00.000+02:00;1883,686;0,008;VAL;;;;;;
2024-09-11T14:15:00.000+02:00;1883,687;0,001;VAL;;;;;;
2024-09-11T14:30:00.000+02:00;1883,687;;VAL;;;;;;
2024-09-11T14:45:00.000+02:00;1883,687;;VAL;;;;;;
2024-09-11T15:00:00.000+02:00;1883,689;0,002;VAL;;;;;;
2024-09-11T15:15:00.000+02:00;1883,689;;VAL;;;;;;
2024-09-11T15:30:00.000+02:00;1883,689;;VAL;;;;;;
2024-09-11T15:45:00.000+02:00;1883,689;;VAL;;;;;;
2024-09-11T16:00:00.000+02:00;1883,692;0,003;VAL;;;;;;
2024-09-11T16:15:00.000+02:00;1883,692;;VAL;;;;;;
2024-09-11T16:30:00.000+02:00;1883,692;;VAL;;;;;;
2024-09-11T16:45:00.000+02:00;1883,692;;VAL;;;;;;
2024-09-11T17:00:00.000+02:00;1883,692;;VAL;;;;;;
2024-09-11T17:15:00.000+02:00;1883,692;;VAL;;;;;;
2024-09-11T17:30:00.000+02:00;1883,906;0,214;VAL;;;;;;
2024-09-11T17:45:00.000+02:00;1884,016;0,11;VAL;;;;;;
2024-09-11T18:00:00.000+02:00;1884,026;0,01;VAL;;;;;;
2024-09-11T18:15:00.000+02:00;1884,087;0,061;VAL;;;;;;
2024-09-11T18:30:00.000+02:00;1884,427;0,34;VAL;;;;;;
2024-09-11T18:45:00.000+02:00;1884,454;0,027;VAL;;;;;;
2024-09-11T19:00:00.000+02:00;1884,485;0,031;VAL;;;;;;
2024-09-11T19:15:00.000+02:00;1884,507;0,022;VAL;;;;;;
2024-09-11T19:30:00.000+02:00;1884,52;0,013;VAL;;;;;;
2024-09-11T19:45:00.000+02:00;1884,539;0,019;VAL;;;;;;
2024-09-11T20:00:00.000+02:00;1884,55;0,011;VAL;;;;;;
2024-09-11T20:15:00.000+02:00;1884,558;0,008;VAL;;;;;;
2024-09-11T20:30:00.000+02:00;1884,577;0,019;VAL;;;;;;
2024-09-11T20:45:00.000+02:00;1884,602;0,025;VAL;;;;;;
2024-09-11T21:00:00.000+02:00;1884,614;0,012;VAL;;;;;;
2024-09-11T21:15:00.000+02:00;1884,629;0,015;VAL;;;;;;
2024-09-11T21:30:00.000+02:00;1884,657;0,028;VAL;;;;;;
2024-09-11T21:45:00.000+02:00;1884,674;0,017;VAL;;;;;;
2024-09-11T22:00:00.000+02:00;1884,684;0,01;VAL;;;;;;
2024-09-11T22:15:00.000+02:00;1884,697;0,013;VAL;;;;;;
2024-09-11T22:30:00.000+02:00;1884,719;0,022;VAL;;;;;;
2024-09-11T22:45:00.000+02:00;1884,726;0,007;VAL;;;;;;
2024-09-11T23:00:00.000+02:00;1884,733;0,007;VAL;;;;;;
2024-09-11T23:15:00.000+02:00;1884,748;0,015;VAL;;;;;;
2024-09-11T23:30:00.000+02:00;1884,762;0,014;VAL;;;;;;
2024-09-11T23:45:00.000+02:00;1884,77;0,008;VAL;;;;;;
2024-09-12T00:00:00.000+02:00;1884,796;0,026;VAL;;;;;;
2024-09-12T00:15:00.000+02:00;1884,813;0,017;VAL;;;;;;
2024-09-12T00:30:00.000+02:00;1884,82;0,007;VAL;;;;;;
2024-09-12T00:45:00.000+02:00;1884,831;0,011;VAL;;;;;;
2024-09-12T01:00:00.000+02:00;1884,851;0,02;VAL;;;;;;
2024-09-12T01:15:00.000+02:00;1884,857;0,006;VAL;;;;;;
2024-09-12T01:30:00.000+02:00;1884,864;0,007;VAL;;;;;;
2024-09-12T01:45:00.000+02:00;1884,885;0,021;VAL;;;;;;
2024-09-12T02:00:00.000+02:00;1884,893;0,008;VAL;;;;;;
2024-09-12T02:15:00.000+02:00;1885;0,007;VAL;;;;;;
2024-09-12T02:30:00.000+02:00;1884,916;0,016;VAL;;;;;;
2024-09-12T02:45:00.000+02:00;1884,929;0,013;VAL;;;;;;
2024-09-12T03:00:00.000+02:00;1884,937;0,008;VAL;;;;;;
2024-09-12T03:15:00.000+02:00;1884,949;0,012;VAL;;;;;;
2024-09-12T03:30:00.000+02:00;1884,967;0,018;VAL;;;;;;
2024-09-12T03:45:00.000+02:00;1884,974;0,007;VAL;;;;;;
2024-09-12T04:00:00.000+02:00;1884,98;0,006;VAL;;;;;;
2024-09-12T04:15:00.000+02:00;1885;0,02;VAL;;;;;;
2024-09-12T04:30:00.000+02:00;1885,009;0,009;VAL;;;;;;
2024-09-12T04:45:00.000+02:00;1885,016;0,007;VAL;;;;;;
2024-09-12T05:00:00.000+02:00;1885,029;0,013;VAL;;;;;;
2024-09-12T05:15:00.000+02:00;1885,045;0,016;VAL;;;;;;
2024-09-12T05:30:00.000+02:00;1885,051;0,006;VAL;;;;;;
2024-09-12T05:45:00.000+02:00;1885,058;0,007;VAL;;;;;;
2024-09-12T06:00:00.000+02:00;1885,078;0,02;VAL;;;;;;
2024-09-12T06:15:00.000+02:00;1885,087;0,009;VAL;;;;;;
2024-09-12T06:30:00.000+02:00;1885,094;0,007;VAL;;;;;;
2024-09-12T06:45:00.000+02:00;1885,193;0,099;VAL;;;;;;
2024-09-12T07:00:00.000+02:00;1885,217;0,024;VAL;;;;;;
2024-09-12T07:15:00.000+02:00;1885,228;0,011;VAL;;;;;;
2024-09-12T07:30:00.000+02:00;1885,235;0,007;VAL;;;;;;
2024-09-12T07:45:00.000+02:00;1885,252;0,017;VAL;;;;;;
2024-09-12T08:00:00.000+02:00;1885,263;0,011;VAL;;;;;;
2024-09-12T08:15:00.000+02:00;1885,268;0,005;VAL;;;;;;
2024-09-12T08:30:00.000+02:00;1885,276;0,008;VAL;;;;;;
2024-09-12T08:45:00.000+02:00;1885,295;0,019;VAL;;;;;;
2024-09-12T09:00:00.000+02:00;1885,301;0,006;VAL;;;;;;
